,Trip ID,Duration (min),Walking Time (min),Transit Time (min),Walking Distance (m),Transfers,Message
18147,1148519,,,,,,No trip found.
18148,1483552,215.68333333333334,103.61666666666666,81.65,8048.75145111393,2.0,Successful Run
18149,1190884,71.25,52.31666666666667,18.9,4058.1312029984438,0.0,Successful Run
18150,897760,232.75,172.81666666666666,36.9,13404.163909751398,1.0,Successful Run
18151,1165158,,,,,,No trip found.
18152,1278565,,,,,,No trip found.
18153,1284247,32.416666666666664,32.416666666666664,0.0,2534.930398489484,0.0,Successful Run
18154,1130345,,,,,,No trip found.
18155,1489567,123.03333333333333,93.08333333333333,29.916666666666668,7230.921293213162,0.0,Successful Run
18156,1351055,83.2,83.2,0.0,6442.031969909067,0.0,Successful Run
18157,1409337,57.38333333333333,57.38333333333333,0.0,4570.460999999999,0.0,Successful Run
18158,1182495,193.01666666666668,165.88333333333333,27.1,12926.680684190382,0.0,Successful Run
18159,1520069,,,,,,No trip found.
18160,1173020,76.65,76.65,0.0,5907.377263139975,0.0,Successful Run
18161,1177256,180.76666666666668,120.73333333333333,60.0,9365.33618043751,1.0,Successful Run
18162,1464820,126.86666666666666,71.68333333333334,51.233333333333334,5576.860496229357,1.0,Successful Run
18163,1347453,30.083333333333332,16.166666666666668,10.8,1246.7263608975975,1.0,Successful Run
18164,1521876,,,,,,No trip found.
18165,1285745,83.51666666666667,74.26666666666667,9.216666666666667,5730.378804504121,0.0,Successful Run
18166,1458565,,,,,,No trip found.
18167,1277570,196.31666666666666,70.73333333333333,122.5,5445.009022533513,1.0,Successful Run
18168,1095633,97.61666666666666,50.6,44.083333333333336,3927.7734436000687,1.0,Successful Run
18169,1158185,,,,,,No trip found.
18170,1124662,,,,,,No trip found.
18171,1440898,,,,,,No trip found.
18172,1190527,71.26666666666667,71.26666666666667,0.0,5550.49437593177,0.0,Successful Run
18173,961344,252.13333333333333,227.6,24.5,17688.45512779693,0.0,Successful Run
18174,1225981,,,,,,No trip found.
18175,980674,,,,,,No trip found.
18176,1450352,36.5,36.5,0.0,2832.821203001671,0.0,Successful Run
18177,880810,114.26666666666667,76.65,33.583333333333336,5969.81157141797,1.0,Successful Run
18178,1017940,,,,,,No trip found.
18179,1214618,72.1,72.1,0.0,5552.399233063563,0.0,Successful Run
18180,1142373,105.9,105.9,0.0,8188.96624057581,0.0,Successful Run
18181,939257,,,,,,No trip found.
18182,1351083,83.2,83.2,0.0,6442.031969909067,0.0,Successful Run
